City,Year,Sport,Discipline,Event,Athlete,Gender,Country_Code,Country,Event_gender,Medal
Athens,2004,Cycling,Cycling Track,Team Pursuit (4000m),Bradley Wiggins,Men,GBR,United Kingdom,M,Silver
Athens,2004,Cycling,Cycling Track,Team Sprint,Laurent Gane,Men,FRA,France,M,Bronze
Athens,2004,Cycling,Cycling Track,Team Pursuit (4000m),Chris Newton,Men,GBR,United Kingdom,M,Silver
Athens,2004,Cycling,Cycling Track,Team Pursuit (4000m),Stephen Cummings,Men,GBR,United Kingdom,M,Silver
Athens,2004,Cycling,Cycling Track,Team Pursuit (4000m),Paul Manning,Men,GBR,United Kingdom,M,Silver
Athens,2004,Cycling,Cycling Track,1km time trial,Arnaud Tournant,Men,FRA,France,M,Silver
Athens,2004,Cycling,Cycling Track,Madison,Graeme Brown,Men,AUS,Australia,M,Gold
Athens,2004,Cycling,Cycling Track,Madison,Franco Marvulli,Men,SUI,Switzerland,M,Silver
Athens,2004,Cycling,Cycling Track,Madison,Bradley Wiggins,Men,GBR,United Kingdom,M,Bronze
Athens,2004,Cycling,Cycling Track,Team Sprint,Rene Wolff,Men,GER,Germany,M,Gold
Athens,2004,Cycling,Cycling Track,Team Pursuit (4000m),Sergi Escobar,Men,ESP,Spain,M,Bronze
Athens,2004,Cycling,Cycling Track,individual pursuit,Sarah Ulmer,Women,NZL,New Zealand,W,Gold
Athens,2004,Cycling,Cycling Track,Team Sprint,Arnaud Tournant,Men,FRA,France,M,Bronze
Athens,2004,Cycling,Cycling Track,Points Race,Guido Fulst,Men,GER,Germany,M,Bronze
Athens,2004,Cycling,Cycling Track,Team Pursuit (4000m),Asier Maeztu,Men,ESP,Spain,M,Bronze
Athens,2004,Cycling,Cycling Track,Individual Pursuit,Bradley Wiggins,Men,GBR,United Kingdom,M,Gold
Athens,2004,Cycling,Cycling Track,Team Sprint,Stefan Nimke,Men,GER,Germany,M,Gold
Athens,2004,Cycling,Cycling Track,points race,Maria Luisa Calle Williams,Women,COL,Colombia,W,Bronze
Athens,2004,Cycling,Cycling Track,individual pursuit,Katie Mactier,Women,AUS,Australia,W,Silver
Athens,2004,Cycling,Cycling Track,Team Sprint,Jens Fiedler,Men,GER,Germany,M,Gold
Athens,2004,Cycling,Cycling Track,Individual Pursuit,Sergi Escobar,Men,ESP,Spain,M,Bronze
Athens,2004,Cycling,Cycling Track,Team Pursuit (4000m),Carlos Torrent,Men,ESP,Spain,M,Bronze
Athens,2004,Cycling,Cycling Track,Madison,Stuart O'grady,Men,AUS,Australia,M,Gold
Athens,2004,Cycling,Cycling Track,Sprint indivual,Ryan Bayley,Men,AUS,Australia,M,Gold
Athens,2004,Cycling,Cycling Track,Team Sprint,Toshiaki Fushimi,Men,JPN,Japan,M,Silver
Athens,2004,Cycling,Cycling Track,Team Pursuit (4000m),Carlos Castano,Men,ESP,Spain,M,Bronze
Athens,2004,Cycling,Cycling Track,Team Pursuit (4000m),Peter Dawson,Men,AUS,Australia,M,Gold
Athens,2004,Cycling,Cycling Track,points race,Belem Guerrero Mendez,Women,MEX,Mexico,W,Silver
Athens,2004,Cycling,Cycling Track,Team Sprint,Tomohiro Nagatsuka,Men,JPN,Japan,M,Silver
Athens,2004,Cycling,Cycling Track,Madison,Rob Hayles,Men,GBR,United Kingdom,M,Bronze
Athens,2004,Cycling,Cycling Track,points race,Olga Slyusareva,Women,RUS,Russia,W,Gold
Athens,2004,Cycling,Cycling Track,Keirin,Ryan Bayley,Men,AUS,Australia,M,Gold
Athens,2004,Cycling,Cycling Track,Team Pursuit (4000m),Bryan Steel,Men,GBR,United Kingdom,M,Silver
Athens,2004,Cycling,Cycling Track,500m time trial,Natallia Tsylinskaya,Women,BLR,Belarus,W,Bronze
Athens,2004,Cycling,Cycling Track,500m time trial,Yonghua Jiang,Women,CHN,China,W,Silver
Athens,2004,Cycling,Mountain Bike,cross-country,Jose Antonio Hermida Ramos,Men,ESP,Spain,M,Silver
Athens,2004,Cycling,Mountain Bike,cross-country,Gunn-rita Dahle,Women,NOR,Norway,W,Gold
Athens,2004,Cycling,Mountain Bike,cross-country,Bart Brentjens,Men,NED,Netherlands,M,Bronze
Athens,2004,Cycling,Mountain Bike,cross-country,Sabine Spitz,Women,GER,Germany,W,Bronze
Athens,2004,Cycling,Mountain Bike,cross-country,Marie-helene Premont,Women,CAN,Canada,W,Silver
Athens,2004,Cycling,Mountain Bike,cross-country,Julien Absalon,Men,FRA,France,M,Gold
Athens,2004,Equestrian,Dressage,team,Guenter Seidel,Men,USA,United States,X,Bronze
Athens,2004,Equestrian,Dressage,individual,Beatriz Ferrer-salat,Women,ESP,Spain,X,Bronze
Athens,2004,Equestrian,Dressage,team,Heike Kemmer,Women,GER,Germany,X,Gold
Athens,2004,Equestrian,Dressage,team,Juan Antonio Jimenez,Men,ESP,Spain,X,Silver
Athens,2004,Equestrian,Dressage,team,Ulla Salzgeber,Women,GER,Germany,X,Gold
